week_start,sales,series_id,week_end,promo_type
2024-07-01,141.22913679219278,Product_088,2024-07-07,Normal
2024-07-08,133.8018238270535,Product_088,2024-07-14,Normal
2024-07-15,140.6586861428257,Product_088,2024-07-21,Normal
2024-07-22,136.65352681935374,Product_088,2024-07-28,Normal
2024-07-29,132.76486691085682,Product_088,2024-08-04,Normal
2024-08-05,130.28814856042462,Product_088,2024-08-11,Disc_50
2024-08-12,123.48230253379649,Product_088,2024-08-18,Disc_50
2024-08-19,726.6686969264676,Product_088,2024-08-25,Normal
2024-08-26,121.46184407315198,Product_088,2024-09-01,Normal
2024-09-02,119.28879429048172,Product_088,2024-09-08,Normal
2024-09-09,121.62697831449827,Product_088,2024-09-15,Normal
2024-09-16,126.66218968522492,Product_088,2024-09-22,Normal
2024-09-23,114.27145022143118,Product_088,2024-09-29,Normal
2024-09-30,120.59354420881496,Product_088,2024-10-06,Normal
2024-10-07,123.06177283555922,Product_088,2024-10-13,Normal
2024-10-14,118.48785238489016,Product_088,2024-10-20,Normal
2024-10-21,117.79067110876292,Product_088,2024-10-27,Normal
2024-10-28,123.37605355645464,Product_088,2024-11-03,Normal
2024-11-04,117.4658643828522,Product_088,2024-11-10,Normal
2024-11-11,134.3834005716006,Product_088,2024-11-17,Normal
2024-11-18,544.4131357650992,Product_088,2024-11-24,Normal
2024-11-25,548.4017036834119,Product_088,2024-12-01,Black Friday
2024-12-02,133.5025635318065,Product_088,2024-12-08,Normal
2024-12-09,140.99755841384635,Product_088,2024-12-15,Normal
2024-12-16,145.69555593857262,Product_088,2024-12-22,Normal
2024-12-23,145.01736175928846,Product_088,2024-12-29,Normal
2024-12-30,146.42151327518883,Product_088,2025-01-05,Normal
2023-01-02,120.17723074420915,Product_089,2023-01-08,Normal
2023-01-09,115.8625936621842,Product_089,2023-01-15,Normal
2023-01-16,125.31392744769336,Product_089,2023-01-22,Normal
2023-01-23,125.0669647262356,Product_089,2023-01-29,Normal
2023-01-30,128.77674374085956,Product_089,2023-02-05,Normal
2023-02-06,128.15101826143925,Product_089,2023-02-12,Normal
2023-02-13,135.78390148599644,Product_089,2023-02-19,Normal
2023-02-20,136.22197426724705,Product_089,2023-02-26,Normal
2023-02-27,141.31873750113448,Product_089,2023-03-05,Normal
2023-03-06,148.23888035443306,Product_089,2023-03-12,Normal
2023-03-13,141.8384705757602,Product_089,2023-03-19,Normal
2023-03-20,141.2644251523442,Product_089,2023-03-26,Normal
2023-03-27,144.01963319346072,Product_089,2023-04-02,Normal
2023-04-03,147.72627228278063,Product_089,2023-04-09,Normal
2023-04-10,148.55126239249728,Product_089,2023-04-16,Normal
2023-04-17,146.1050428748659,Product_089,2023-04-23,Normal
2023-04-24,139.53455717215562,Product_089,2023-04-30,Normal
2023-05-01,145.8794897274731,Product_089,2023-05-07,Normal
2023-05-08,143.64036207282075,Product_089,2023-05-14,Normal
2023-05-15,145.028758795081,Product_089,2023-05-21,BOGO
2023-05-22,286.1165387388968,Product_089,2023-05-28,BOGO
2023-05-29,138.15353517098447,Product_089,2023-06-04,Memorial Day
2023-06-05,140.8477744804968,Product_089,2023-06-11,Normal
2023-06-12,128.19265277260777,Product_089,2023-06-18,Normal
2023-06-19,129.2594014306794,Product_089,2023-06-25,Normal
2023-06-26,129.20132727506336,Product_089,2023-07-02,Normal
2023-07-03,124.24665622654224,Product_089,2023-07-09,Normal
2023-07-10,125.65308215557752,Product_089,2023-07-16,Normal
2023-07-17,122.38601308316233,Product_089,2023-07-23,Normal
2023-07-24,114.48086463776056,Product_089,2023-07-30,Normal
2023-07-31,5.704056799390181,Product_089,2023-08-06,Normal
2023-08-07,115.56992982375084,Product_089,2023-08-13,Normal
2023-08-14,106.6303697127889,Product_089,2023-08-20,Normal
2023-08-21,104.9032877939646,Product_089,2023-08-27,Normal
2023-08-28,107.39789149216988,Product_089,2023-09-03,Normal
2023-09-04,105.27707617939824,Product_089,2023-09-10,Normal
2023-09-11,100.5863421656568,Product_089,2023-09-17,Normal
2023-09-18,101.2794950413337,Product_089,2023-09-24,Normal
2023-09-25,98.41269335768666,Product_089,2023-10-01,Normal
2023-10-02,103.20479950311868,Product_089,2023-10-08,Normal
2023-10-09,107.1342544447974,Product_089,2023-10-15,Normal
2023-10-16,110.8635109347185,Product_089,2023-10-22,Normal
2023-10-23,105.56717525751937,Product_089,2023-10-29,Normal
2023-10-30,114.49146720308424,Product_089,2023-11-05,Normal
2023-11-06,106.78438500079928,Product_089,2023-11-12,Normal
2023-11-13,117.70609286462644,Product_089,2023-11-19,Normal
2023-11-20,488.877009064501,Product_089,2023-11-26,Black Friday
2023-11-27,454.1773577161234,Product_089,2023-12-03,Normal
2023-12-04,121.00532931912969,Product_089,2023-12-10,Normal
2023-12-11,124.66839209341884,Product_089,2023-12-17,Normal
2023-12-18,131.15986591823844,Product_089,2023-12-24,Normal
2023-12-25,129.6599538377393,Product_089,2023-12-31,Normal
2024-01-01,137.68661005417317,Product_089,2024-01-07,Normal
2024-01-08,138.44522253178374,Product_089,2024-01-14,Normal
2024-01-15,145.93732830305947,Product_089,2024-01-21,Normal
2024-01-22,151.2492627373223,Product_089,2024-01-28,Normal
2024-01-29,143.54473313714118,Product_089,2024-02-04,Normal
2024-02-05,153.03178610492245,Product_089,2024-02-11,Normal
2024-02-12,153.67066384349675,Product_089,2024-02-18,Normal
2024-02-19,148.76848960216472,Product_089,2024-02-25,Normal
2024-02-26,160.01288865353226,Product_089,2024-03-03,Normal
2024-03-04,160.9146208487121,Product_089,2024-03-10,Normal
2024-03-11,151.7650750862458,Product_089,2024-03-17,Normal
2024-03-18,156.41629169951338,Product_089,2024-03-24,Normal
2024-03-25,165.49060574355423,Product_089,2024-03-31,Normal
2024-04-01,165.09962751995974,Product_089,2024-04-07,Normal
2024-04-08,157.59276319321063,Product_089,2024-04-14,Normal
2024-04-15,168.2862867936232,Product_089,2024-04-21,Normal
2024-04-22,163.6760953304483,Product_089,2024-04-28,Normal
2024-04-29,162.35599477301471,Product_089,2024-05-05,BOGO
2024-05-06,332.61400210220563,Product_089,2024-05-12,BOGO
2024-05-13,156.8122601463296,Product_089,2024-05-19,Normal
2024-05-20,154.27125712515016,Product_089,2024-05-26,Normal
2024-05-27,157.77739662139837,Product_089,2024-06-02,Memorial Day
2024-06-03,144.89012332989245,Product_089,2024-06-09,Normal
2024-06-10,143.9397359183541,Product_089,2024-06-16,Normal
2024-06-17,150.592096480778,Product_089,2024-06-23,Normal
2024-06-24,148.64147822112426,Product_089,2024-06-30,Normal
2024-07-01,145.2866158567044,Product_089,2024-07-07,Normal
2024-07-08,129.2456975938719,Product_089,2024-07-14,Normal
2024-07-15,132.8290870036231,Product_089,2024-07-21,Normal
2024-07-22,137.0224871402788,Product_089,2024-07-28,Normal
2024-07-29,128.77043473037818,Product_089,2024-08-04,Normal
2024-08-05,128.20338432429995,Product_089,2024-08-11,Disc_50
2024-08-12,130.30371951105857,Product_089,2024-08-18,Disc_50
2024-08-19,722.4791785191586,Product_089,2024-08-25,Normal
2024-08-26,120.94776518869928,Product_089,2024-09-01,Normal
2024-09-02,123.81918445966367,Product_089,2024-09-08,Normal
2024-09-09,114.9402643336412,Product_089,2024-09-15,Normal
2024-09-16,118.92111791233695,Product_089,2024-09-22,Normal
2024-09-23,118.06594434098012,Product_089,2024-09-29,Normal
2024-09-30,117.4598174683995,Product_089,2024-10-06,Normal
2024-10-07,124.47619067162672,Product_089,2024-10-13,Normal
2024-10-14,120.87715808582452,Product_089,2024-10-20,Normal
2024-10-21,118.18018212605892,Product_089,2024-10-27,Normal
2024-10-28,122.9737456743466,Product_089,2024-11-03,Normal
2024-11-04,130.64442724278658,Product_089,2024-11-10,Normal
2024-11-11,127.96323525727698,Product_089,2024-11-17,Normal
2024-11-18,533.6377144600048,Product_089,2024-11-24,Normal
2024-11-25,541.2790863069234,Product_089,2024-12-01,Black Friday
2024-12-02,127.86313730592356,Product_089,2024-12-08,Normal
2024-12-09,138.35586805775185,Product_089,2024-12-15,Normal
2024-12-16,137.45958399364713,Product_089,2024-12-22,Normal
2024-12-23,138.66843203729078,Product_089,2024-12-29,Normal
2024-12-30,151.73895977955397,Product_089,2025-01-05,Normal
2023-01-02,81.9081200231145,Product_090,2023-01-08,Normal
2023-01-09,90.54963568264776,Product_090,2023-01-15,Normal
2023-01-16,88.54032255051851,Product_090,2023-01-22,Normal
2023-01-23,95.30543543832246,Product_090,2023-01-29,Normal
2023-01-30,98.75257516662968,Product_090,2023-02-05,Normal
2023-02-06,101.34744590281014,Product_090,2023-02-12,Normal
2023-02-13,104.19293577931624,Product_090,2023-02-19,Normal
2023-02-20,95.89554082912936,Product_090,2023-02-26,Normal
2023-02-27,106.10815458212878,Product_090,2023-03-05,Normal
2023-03-06,111.2729887517606,Product_090,2023-03-12,Normal
2023-03-13,112.70455105959051,Product_090,2023-03-19,Normal
2023-03-20,109.94389738610823,Product_090,2023-03-26,Normal
2023-03-27,119.00593321169625,Product_090,2023-04-02,Normal
2023-04-03,118.14307294001388,Product_090,2023-04-09,Normal
2023-04-10,119.17982588079296,Product_090,2023-04-16,Normal
2023-04-17,110.20361553039696,Product_090,2023-04-23,Normal
2023-04-24,118.05941142171926,Product_090,2023-04-30,Normal
2023-05-01,111.17251972721924,Product_090,2023-05-07,Normal
2023-05-08,111.222524428649,Product_090,2023-05-14,Normal
2023-05-15,114.26091061268146,Product_090,2023-05-21,BOGO
2023-05-22,219.84344840441824,Product_090,2023-05-28,BOGO
2023-05-29,109.03991028209764,Product_090,2023-06-04,Memorial Day
2023-06-05,112.28368379433002,Product_090,2023-06-11,Normal
2023-06-12,114.32858846638123,Product_090,2023-06-18,Normal
2023-06-19,112.37879882931549,Product_090,2023-06-25,Normal
2023-06-26,103.58468434859807,Product_090,2023-07-02,Normal
2023-07-03,88.78619888005807,Product_090,2023-07-09,Normal
2023-07-10,96.65366823711888,Product_090,2023-07-16,Normal
2023-07-17,92.12114442342154,Product_090,2023-07-23,Normal
2023-07-24,92.6230692504604,Product_090,2023-07-30,Normal
2023-07-31,5.079937062710201,Product_090,2023-08-06,Normal
2023-08-07,89.68148949650391,Product_090,2023-08-13,Normal
2023-08-14,91.13183383037996,Product_090,2023-08-20,Normal
2023-08-21,86.71632171457604,Product_090,2023-08-27,Normal
2023-08-28,77.35837203577725,Product_090,2023-09-03,Normal
2023-09-04,88.88745072673022,Product_090,2023-09-10,Normal
2023-09-11,87.82181207132584,Product_090,2023-09-17,Normal
2023-09-18,83.87271855280149,Product_090,2023-09-24,Normal
2023-09-25,80.18042699824383,Product_090,2023-10-01,Normal
2023-10-02,89.03015325352841,Product_090,2023-10-08,Normal
2023-10-09,92.26311314641872,Product_090,2023-10-15,Normal
2023-10-16,89.05342143806149,Product_090,2023-10-22,Normal
2023-10-23,88.92655367878815,Product_090,2023-10-29,Normal
2023-10-30,97.73869992235248,Product_090,2023-11-05,Normal
2023-11-06,94.13163774403182,Product_090,2023-11-12,Normal
2023-11-13,93.69195992344524,Product_090,2023-11-19,Normal
2023-11-20,380.9800778348115,Product_090,2023-11-26,Black Friday
2023-11-27,397.77105885163223,Product_090,2023-12-03,Normal
2023-12-04,102.58170316150913,Product_090,2023-12-10,Normal
2023-12-11,109.92786041796018,Product_090,2023-12-17,Normal
2023-12-18,116.99734296769104,Product_090,2023-12-24,Normal
2023-12-25,115.5758389802858,Product_090,2023-12-31,Normal
2024-01-01,114.90704499822986,Product_090,2024-01-07,Normal
2024-01-08,122.62400045092348,Product_090,2024-01-14,Normal
2024-01-15,126.06511888708692,Product_090,2024-01-21,Normal
2024-01-22,126.5960715677354,Product_090,2024-01-28,Normal
2024-01-29,125.6036893247473,Product_090,2024-02-04,Normal
2024-02-05,135.10339015197962,Product_090,2024-02-11,Normal
2024-02-12,133.19181702027913,Product_090,2024-02-18,Normal
2024-02-19,138.64295133409794,Product_090,2024-02-25,Normal
2024-02-26,145.36852275571505,Product_090,2024-03-03,Normal
2024-03-04,145.6429079455687,Product_090,2024-03-10,Normal
2024-03-11,144.3834662974218,Product_090,2024-03-17,Normal
2024-03-18,155.43918884343717,Product_090,2024-03-24,Normal
2024-03-25,148.3655013548816,Product_090,2024-03-31,Normal
2024-04-01,151.4965064580793,Product_090,2024-04-07,Normal
2024-04-08,155.4738556932506,Product_090,2024-04-14,Normal
2024-04-15,152.03829065377792,Product_090,2024-04-21,Normal
2024-04-22,150.2674767044986,Product_090,2024-04-28,Normal
2024-04-29,142.68681317044965,Product_090,2024-05-05,BOGO
2024-05-06,312.17993348887137,Product_090,2024-05-12,BOGO
2024-05-13,151.07586725945868,Product_090,2024-05-19,Normal
2024-05-20,147.5611207235997,Product_090,2024-05-26,Normal
2024-05-27,143.6757893851166,Product_090,2024-06-02,Memorial Day
2024-06-03,142.6250720025165,Product_090,2024-06-09,Normal
2024-06-10,139.31402631188706,Product_090,2024-06-16,Normal
2024-06-17,134.47485726545494,Product_090,2024-06-23,Normal
2024-06-24,127.99263147509994,Product_090,2024-06-30,Normal
2024-07-01,132.9147949133395,Product_090,2024-07-07,Normal
2024-07-08,126.86708603415477,Product_090,2024-07-14,Normal
2024-07-15,123.2717149521436,Product_090,2024-07-21,Normal
2024-07-22,128.0195734287694,Product_090,2024-07-28,Normal
2024-07-29,119.3085781271698,Product_090,2024-08-04,Normal
2024-08-05,113.6482791654882,Product_090,2024-08-11,Disc_50
2024-08-12,122.95047714891032,Product_090,2024-08-18,Disc_50
2024-08-19,717.4986469393614,Product_090,2024-08-25,Normal
2024-08-26,116.20502369374884,Product_090,2024-09-01,Normal
2024-09-02,107.0030283606,Product_090,2024-09-08,Normal
2024-09-09,114.35545574540794,Product_090,2024-09-15,Normal
2024-09-16,111.6782336983522,Product_090,2024-09-22,Normal
2024-09-23,115.35321799435418,Product_090,2024-09-29,Normal
2024-09-30,118.52584605805984,Product_090,2024-10-06,Normal
2024-10-07,119.30214374025115,Product_090,2024-10-13,Normal
2024-10-14,119.65486028279852,Product_090,2024-10-20,Normal
2024-10-21,122.4402408409886,Product_090,2024-10-27,Normal
2024-10-28,123.62202665037282,Product_090,2024-11-03,Normal
2024-11-04,128.08555575473434,Product_090,2024-11-10,Normal
2024-11-11,118.44324600669984,Product_090,2024-11-17,Normal
2024-11-18,514.6798847701963,Product_090,2024-11-24,Normal
2024-11-25,514.9006221788566,Product_090,2024-12-01,Black Friday
2024-12-02,133.28462350091112,Product_090,2024-12-08,Normal
2024-12-09,136.43699619851458,Product_090,2024-12-15,Normal
2024-12-16,145.19707925209957,Product_090,2024-12-22,Normal
2024-12-23,146.58506893470008,Product_090,2024-12-29,Normal
2024-12-30,151.07638791795122,Product_090,2025-01-05,Normal
2023-01-02,97.84496787146604,Product_091,2023-01-08,Normal
2023-01-09,114.23318063205676,Product_091,2023-01-15,Normal
2023-01-16,95.56427887520536,Product_091,2023-01-22,Normal
2023-01-23,110.21606892459648,Product_091,2023-01-29,Normal
2023-01-30,111.27506460767098,Product_091,2023-02-05,Normal
2023-02-06,115.23977899731032,Product_091,2023-02-12,Normal
2023-02-13,113.71434001639872,Product_091,2023-02-19,Normal
2023-02-20,119.28307210045342,Product_091,2023-02-26,Normal
2023-02-27,126.67503818550894,Product_091,2023-03-05,Normal
2023-03-06,131.72848037928657,Product_091,2023-03-12,Normal
2023-03-13,133.14122208806373,Product_091,2023-03-19,Normal
2023-03-20,128.3557797217754,Product_091,2023-03-26,Normal
2023-03-27,126.15942852412805,Product_091,2023-04-02,Normal
2023-04-03,134.52510998244233,Product_091,2023-04-09,Normal
2023-04-10,130.94768549956612,Product_091,2023-04-16,Normal
2023-04-17,129.81548732737176,Product_091,2023-04-23,Normal
2023-04-24,127.97638400019746,Product_091,2023-04-30,Normal
2023-05-01,132.39278951346472,Product_091,2023-05-07,Normal
2023-05-08,125.6970492482117,Product_091,2023-05-14,Normal
2023-05-15,123.8999206070674,Product_091,2023-05-21,BOGO
2023-05-22,233.968382648791,Product_091,2023-05-28,BOGO
2023-05-29,127.28172250620504,Product_091,2023-06-04,Memorial Day
2023-06-05,122.03551270554092,Product_091,2023-06-11,Normal
2023-06-12,113.22296337608007,Product_091,2023-06-18,Normal
2023-06-19,114.8825971614586,Product_091,2023-06-25,Normal
2023-06-26,113.28724896185652,Product_091,2023-07-02,Normal
2023-07-03,116.35007720890032,Product_091,2023-07-09,Normal
2023-07-10,113.56369861350228,Product_091,2023-07-16,Normal
2023-07-17,106.57700466917574,Product_091,2023-07-23,Normal
2023-07-24,101.85460079677912,Product_091,2023-07-30,Normal
2023-07-31,5.197771656356294,Product_091,2023-08-06,Normal
2023-08-07,102.61565323120828,Product_091,2023-08-13,Normal
2023-08-14,93.9970929982437,Product_091,2023-08-20,Normal
2023-08-21,96.51950415389815,Product_091,2023-08-27,Normal
2023-08-28,89.85467482784964,Product_091,2023-09-03,Normal
2023-09-04,84.38090215163105,Product_091,2023-09-10,Normal
2023-09-11,92.98502045378264,Product_091,2023-09-17,Normal
2023-09-18,94.70757334086134,Product_091,2023-09-24,Normal
2023-09-25,92.75437962138832,Product_091,2023-10-01,Normal
2023-10-02,97.72895041821994,Product_091,2023-10-08,Normal
2023-10-09,94.75910610535958,Product_091,2023-10-15,Normal
2023-10-16,97.98691126818476,Product_091,2023-10-22,Normal
2023-10-23,97.07392317735172,Product_091,2023-10-29,Normal
2023-10-30,104.9023877029402,Product_091,2023-11-05,Normal
2023-11-06,98.55012780645572,Product_091,2023-11-12,Normal
2023-11-13,99.9210225877308,Product_091,2023-11-19,Normal
2023-11-20,411.07879452468205,Product_091,2023-11-26,Black Friday
2023-11-27,442.8413757978164,Product_091,2023-12-03,Normal
2023-12-04,106.13669133437551,Product_091,2023-12-10,Normal
2023-12-11,107.02219693190258,Product_091,2023-12-17,Normal
2023-12-18,121.08829446757468,Product_091,2023-12-24,Normal
2023-12-25,120.20031152622172,Product_091,2023-12-31,Normal
2024-01-01,126.79886638793911,Product_091,2024-01-07,Normal
2024-01-08,127.17077768332145,Product_091,2024-01-14,Normal
2024-01-15,132.05903424376797,Product_091,2024-01-21,Normal
2024-01-22,131.54854245326038,Product_091,2024-01-28,Normal
2024-01-29,143.12472543526607,Product_091,2024-02-04,Normal
2024-02-05,134.71716401978517,Product_091,2024-02-11,Normal
2024-02-12,141.4646608308887,Product_091,2024-02-18,Normal
2024-02-19,145.2505130117896,Product_091,2024-02-25,Normal
2024-02-26,151.18850645164355,Product_091,2024-03-03,Normal
2024-03-04,146.2764871859103,Product_091,2024-03-10,Normal
2024-03-11,147.8978468941139,Product_091,2024-03-17,Normal
2024-03-18,155.95270662816714,Product_091,2024-03-24,Normal
2024-03-25,153.0319422960878,Product_091,2024-03-31,Normal
2024-04-01,155.8137922353375,Product_091,2024-04-07,Normal
2024-04-08,156.78591744415175,Product_091,2024-04-14,Normal
2024-04-15,157.3354491240323,Product_091,2024-04-21,Normal
2024-04-22,152.09893724330846,Product_091,2024-04-28,Normal
2024-04-29,149.65923286246837,Product_091,2024-05-05,BOGO
2024-05-06,333.9549747641477,Product_091,2024-05-12,BOGO
2024-05-13,149.6069441917009,Product_091,2024-05-19,Normal
2024-05-20,154.39458676437994,Product_091,2024-05-26,Normal
2024-05-27,148.39339036601493,Product_091,2024-06-02,Memorial Day
2024-06-03,148.59070531048494,Product_091,2024-06-09,Normal
2024-06-10,147.5648204805613,Product_091,2024-06-16,Normal
2024-06-17,138.13745426110793,Product_091,2024-06-23,Normal
2024-06-24,138.09839854486293,Product_091,2024-06-30,Normal
2024-07-01,144.2595025467259,Product_091,2024-07-07,Normal
2024-07-08,138.78589202477536,Product_091,2024-07-14,Normal
2024-07-15,126.56907663870098,Product_091,2024-07-21,Normal
2024-07-22,128.80069394953884,Product_091,2024-07-28,Normal
2024-07-29,118.35822181516276,Product_091,2024-08-04,Normal
2024-08-05,129.86100218756584,Product_091,2024-08-11,Disc_50
2024-08-12,130.2577272751445,Product_091,2024-08-18,Disc_50
2024-08-19,728.6543312492627,Product_091,2024-08-25,Normal
2024-08-26,118.94916570834047,Product_091,2024-09-01,Normal
2024-09-02,128.0772744201522,Product_091,2024-09-08,Normal
2024-09-09,122.62948269865728,Product_091,2024-09-15,Normal
2024-09-16,115.0268008306452,Product_091,2024-09-22,Normal
2024-09-23,115.20995563025232,Product_091,2024-09-29,Normal
2024-09-30,120.5865314808226,Product_091,2024-10-06,Normal
2024-10-07,118.31969159588962,Product_091,2024-10-13,Normal
2024-10-14,118.51846847512287,Product_091,2024-10-20,Normal
2024-10-21,127.29974499978144,Product_091,2024-10-27,Normal
2024-10-28,127.02417824089416,Product_091,2024-11-03,Normal
2024-11-04,122.0643780891381,Product_091,2024-11-10,Normal
2024-11-11,124.30267452675844,Product_091,2024-11-17,Normal
2024-11-18,512.0646509064562,Product_091,2024-11-24,Normal
2024-11-25,547.8397049287615,Product_091,2024-12-01,Black Friday
2024-12-02,139.8240365087561,Product_091,2024-12-08,Normal
2024-12-09,140.01270927380887,Product_091,2024-12-15,Normal
2024-12-16,144.319685867223,Product_091,2024-12-22,Normal
2024-12-23,152.56215504261107,Product_091,2024-12-29,Normal
2024-12-30,141.6338565794239,Product_091,2025-01-05,Normal
2023-01-02,94.48064213488506,Product_092,2023-01-08,Normal
2023-01-09,101.14979375275804,Product_092,2023-01-15,Normal
2023-01-16,102.39278616525432,Product_092,2023-01-22,Normal
2023-01-23,106.8404400769866,Product_092,2023-01-29,Normal
2023-01-30,112.52035012734338,Product_092,2023-02-05,Normal
2023-02-06,109.73524776971036,Product_092,2023-02-12,Normal
2023-02-13,114.55675868973864,Product_092,2023-02-19,Normal
2023-02-20,120.14137697397766,Product_092,2023-02-26,Normal
2023-02-27,124.45688709326664,Product_092,2023-03-05,Normal
2023-03-06,124.4441413922339,Product_092,2023-03-12,Normal
2023-03-13,136.06863054603326,Product_092,2023-03-19,Normal
2023-03-20,127.65954679176484,Product_092,2023-03-26,Normal
2023-03-27,122.7097808236998,Product_092,2023-04-02,Normal
2023-04-03,131.93977073861862,Product_092,2023-04-09,Normal
2023-04-10,120.79380631759496,Product_092,2023-04-16,Normal
2023-04-17,127.91576701686826,Product_092,2023-04-23,Normal
2023-04-24,128.50820100546397,Product_092,2023-04-30,Normal
2023-05-01,134.35384976000825,Product_092,2023-05-07,Normal
2023-05-08,130.98355278365773,Product_092,2023-05-14,Normal
2023-05-15,126.31301782164482,Product_092,2023-05-21,BOGO
2023-05-22,256.1308879073631,Product_092,2023-05-28,BOGO
2023-05-29,120.77072861786802,Product_092,2023-06-04,Memorial Day
2023-06-05,127.22393363377024,Product_092,2023-06-11,Normal
2023-06-12,121.0492887746846,Product_092,2023-06-18,Normal
2023-06-19,118.1379942165048,Product_092,2023-06-25,Normal
2023-06-26,115.3369772938542,Product_092,2023-07-02,Normal
2023-07-03,108.91797365514032,Product_092,2023-07-09,Normal
2023-07-10,107.6589233819156,Product_092,2023-07-16,Normal
2023-07-17,108.27822799026691,Product_092,2023-07-23,Normal
2023-07-24,111.01514527604796,Product_092,2023-07-30,Normal
2023-07-31,5.195323027059958,Product_092,2023-08-06,Normal
2023-08-07,94.20090974670362,Product_092,2023-08-13,Normal
2023-08-14,92.35137051145364,Product_092,2023-08-20,Normal
2023-08-21,92.67317472429168,Product_092,2023-08-27,Normal
2023-08-28,93.2811519764642,Product_092,2023-09-03,Normal
2023-09-04,89.27293079752337,Product_092,2023-09-10,Normal
2023-09-11,92.37573496303786,Product_092,2023-09-17,Normal
2023-09-18,91.8127051301318,Product_092,2023-09-24,Normal
2023-09-25,91.20493659663433,Product_092,2023-10-01,Normal
2023-10-02,90.77373212432909,Product_092,2023-10-08,Normal
2023-10-09,100.83376028781014,Product_092,2023-10-15,Normal
2023-10-16,89.68613077498304,Product_092,2023-10-22,Normal
2023-10-23,104.4547861552794,Product_092,2023-10-29,Normal
2023-10-30,94.95617975318844,Product_092,2023-11-05,Normal
2023-11-06,103.70655375909176,Product_092,2023-11-12,Normal
2023-11-13,100.38627007751316,Product_092,2023-11-19,Normal
2023-11-20,400.991620013471,Product_092,2023-11-26,Black Friday
2023-11-27,404.2217736371602,Product_092,2023-12-03,Normal
2023-12-04,113.56532999829946,Product_092,2023-12-10,Normal
2023-12-11,115.03736446811152,Product_092,2023-12-17,Normal
2023-12-18,123.58290953138574,Product_092,2023-12-24,Normal
2023-12-25,124.17730915181542,Product_092,2023-12-31,Normal
2024-01-01,122.33261451363602,Product_092,2024-01-07,Normal
2024-01-08,123.651052424341,Product_092,2024-01-14,Normal
2024-01-15,129.32009606435557,Product_092,2024-01-21,Normal
2024-01-22,140.65491607603573,Product_092,2024-01-28,Normal
2024-01-29,142.06455631404896,Product_092,2024-02-04,Normal
2024-02-05,139.15053208185523,Product_092,2024-02-11,Normal
2024-02-12,143.02624934768463,Product_092,2024-02-18,Normal
2024-02-19,143.5312818686061,Product_092,2024-02-25,Normal
2024-02-26,151.6156095315318,Product_092,2024-03-03,Normal
2024-03-04,152.42464824003235,Product_092,2024-03-10,Normal
2024-03-11,157.94106173590393,Product_092,2024-03-17,Normal
2024-03-18,161.1542807272105,Product_092,2024-03-24,Normal
2024-03-25,150.7097587014485,Product_092,2024-03-31,Normal
2024-04-01,153.6192776836306,Product_092,2024-04-07,Normal
2024-04-08,157.57143111116693,Product_092,2024-04-14,Normal
2024-04-15,155.5214598941846,Product_092,2024-04-21,Normal
2024-04-22,153.419997139261,Product_092,2024-04-28,Normal
2024-04-29,154.59030266298694,Product_092,2024-05-05,BOGO
2024-05-06,333.5835148191192,Product_092,2024-05-12,BOGO
2024-05-13,154.75102014727432,Product_092,2024-05-19,Normal
2024-05-20,155.58324942048705,Product_092,2024-05-26,Normal
2024-05-27,149.913635365834,Product_092,2024-06-02,Memorial Day
2024-06-03,146.02991227044686,Product_092,2024-06-09,Normal
2024-06-10,148.99489026024256,Product_092,2024-06-16,Normal
2024-06-17,146.509606548251,Product_092,2024-06-23,Normal
2024-06-24,136.14335200033793,Product_092,2024-06-30,Normal
2024-07-01,139.71882028890363,Product_092,2024-07-07,Normal
2024-07-08,135.6783722982454,Product_092,2024-07-14,Normal
2024-07-15,133.23188840534036,Product_092,2024-07-21,Normal
2024-07-22,129.77225414321487,Product_092,2024-07-28,Normal
2024-07-29,128.06486604690468,Product_092,2024-08-04,Normal
2024-08-05,120.0615869791102,Product_092,2024-08-11,Disc_50
2024-08-12,124.81961310306316,Product_092,2024-08-18,Disc_50
2024-08-19,726.2028098040613,Product_092,2024-08-25,Normal
2024-08-26,121.54642721054708,Product_092,2024-09-01,Normal
2024-09-02,114.56363547071182,Product_092,2024-09-08,Normal
2024-09-09,113.19392411188277,Product_092,2024-09-15,Normal
2024-09-16,118.38779858133016,Product_092,2024-09-22,Normal
2024-09-23,116.74603812400596,Product_092,2024-09-29,Normal
2024-09-30,119.71324683151536,Product_092,2024-10-06,Normal
2024-10-07,118.73992374754027,Product_092,2024-10-13,Normal
2024-10-14,121.4912219715775,Product_092,2024-10-20,Normal
2024-10-21,124.66303307989658,Product_092,2024-10-27,Normal
2024-10-28,124.82366294539978,Product_092,2024-11-03,Normal
2024-11-04,125.0947642647126,Product_092,2024-11-10,Normal
2024-11-11,133.01021147348854,Product_092,2024-11-17,Normal
2024-11-18,521.2465588456007,Product_092,2024-11-24,Normal
2024-11-25,541.188513250177,Product_092,2024-12-01,Black Friday
2024-12-02,140.61097805231003,Product_092,2024-12-08,Normal
2024-12-09,142.43823636648995,Product_092,2024-12-15,Normal
2024-12-16,148.1740002692759,Product_092,2024-12-22,Normal
2024-12-23,142.5116236740929,Product_092,2024-12-29,Normal
2024-12-30,150.02720230313383,Product_092,2025-01-05,Normal
2023-01-02,103.39534249888338,Product_093,2023-01-08,Normal
